province,city,year,genealogy_count
江苏省,泰州市,1830,1
江苏省,泰州市,1831,2
江苏省,泰州市,1844,1
江苏省,泰州市,1845,1
江苏省,泰州市,1846,2
江苏省,泰州市,1849,1
江苏省,泰州市,1850,1
江苏省,泰州市,1851,4
江苏省,泰州市,1854,1
江苏省,泰州市,1855,2
江苏省,泰州市,1856,1
江苏省,泰州市,1859,1
江苏省,泰州市,1860,2
江苏省,泰州市,1861,1
江苏省,泰州市,1862,1
江苏省,泰州市,1865,1
江苏省,泰州市,1867,1
江苏省,泰州市,1868,1
江苏省,泰州市,1869,1
江苏省,泰州市,1870,3
江苏省,泰州市,1871,2
江苏省,泰州市,1872,2
江苏省,泰州市,1873,2
江苏省,泰州市,1874,1
江苏省,泰州市,1876,1
江苏省,泰州市,1877,1
江苏省,泰州市,1878,1
江苏省,泰州市,1879,3
江苏省,泰州市,1880,2
江苏省,泰州市,1881,2
江苏省,泰州市,1883,1
江苏省,泰州市,1884,1
江苏省,泰州市,1885,1
江苏省,泰州市,1886,1
江苏省,泰州市,1887,2
江苏省,泰州市,1888,2
江苏省,泰州市,1890,3
江苏省,泰州市,1891,3
江苏省,泰州市,1892,1
江苏省,泰州市,1893,3
江苏省,泰州市,1894,2
江苏省,泰州市,1895,3
江苏省,泰州市,1898,3
江苏省,泰州市,1899,1
江苏省,泰州市,1900,1
江苏省,泰州市,1901,1
江苏省,泰州市,1903,1
江苏省,泰州市,1904,3
江苏省,泰州市,1905,2
江苏省,泰州市,1906,3
江苏省,泰州市,1907,1
江苏省,泰州市,1908,2
江苏省,泰州市,1909,6
江苏省,泰州市,1910,2
江苏省,泰州市,1912,1
江苏省,泰州市,1913,2
江苏省,泰州市,1914,4
江苏省,泰州市,1915,2
江苏省,泰州市,1916,2
江苏省,泰州市,1917,3
江苏省,泰州市,1918,2
江苏省,泰州市,1919,6
江苏省,泰州市,1920,3
江苏省,泰州市,1921,2
江苏省,泰州市,1922,1
江苏省,泰州市,1923,3
江苏省,泰州市,1924,4
江苏省,泰州市,1925,3
江苏省,泰州市,1926,4
江苏省,泰州市,1927,1
江苏省,泰州市,1928,4
江苏省,泰州市,1929,5
江苏省,泰州市,1930,1
江苏省,泰州市,1932,1
江苏省,泰州市,1933,6
江苏省,泰州市,1934,5
江苏省,泰州市,1935,7
江苏省,泰州市,1936,3
江苏省,泰州市,1937,3
江苏省,泰州市,1938,1
江苏省,泰州市,1939,6
江苏省,泰州市,1940,2
江苏省,泰州市,1941,3
江苏省,泰州市,1942,3
江苏省,泰州市,1943,2
江苏省,泰州市,1946,1
江苏省,泰州市,1948,1
江苏省,泰州市,1949,1
江苏省,泰州市,1950,5
江苏省,泰州市,1951,10
江苏省,泰州市,1952,6
江苏省,泰州市,1953,2
江苏省,泰州市,1954,2
江苏省,泰州市,1955,1
江苏省,泰州市,1956,1
江苏省,泰州市,1958,1
江苏省,泰州市,1961,1
江苏省,泰州市,1962,2
江苏省,泰州市,1985,1
江苏省,泰州市,1990,1
江苏省,泰州市,1991,1
江苏省,泰州市,1993,1
江苏省,泰州市,1994,1
江苏省,泰州市,1996,2
江苏省,泰州市,1997,1
江苏省,泰州市,1998,2
江苏省,泰州市,1999,3
江苏省,泰州市,2000,2
江苏省,泰州市,2001,1
江苏省,泰州市,2002,1
江苏省,泰州市,2003,2
江苏省,泰州市,2004,1
江苏省,泰州市,2005,7
江苏省,泰州市,2006,12
江苏省,泰州市,2007,7
江苏省,泰州市,2008,7
江苏省,泰州市,2009,16
江苏省,泰州市,2010,7
江苏省,泰州市,2011,16
江苏省,泰州市,2012,10
江苏省,泰州市,2013,14
江苏省,泰州市,2014,23
江苏省,泰州市,2015,16
江苏省,泰州市,2016,19
江苏省,泰州市,2017,11
江苏省,泰州市,2018,12
江苏省,泰州市,2019,11
江苏省,泰州市,2020,12
江苏省,泰州市,2021,5
江苏省,泰州市,2022,3
江苏省,泰州市,2023,1
江苏省,淮安市,--,6
江苏省,淮安市,1684,2
江苏省,淮安市,1690,1
江苏省,淮安市,1703,1
江苏省,淮安市,1704,1
江苏省,淮安市,1735,1
江苏省,淮安市,1771,1
江苏省,淮安市,1781,1
江苏省,淮安市,1793,1
江苏省,淮安市,1803,1
江苏省,淮安市,1828,1
江苏省,淮安市,1840,1
江苏省,淮安市,1853,1
江苏省,淮安市,1857,1
江苏省,淮安市,1860,1
江苏省,淮安市,1868,2
江苏省,淮安市,1870,2
江苏省,淮安市,1874,2
江苏省,淮安市,1875,1
江苏省,淮安市,1876,1
江苏省,淮安市,1882,1
江苏省,淮安市,1885,1
江苏省,淮安市,1890,1
江苏省,淮安市,1892,1
江苏省,淮安市,1900,1
江苏省,淮安市,1903,3
江苏省,淮安市,1909,1
江苏省,淮安市,1910,1
江苏省,淮安市,1919,1
江苏省,淮安市,1920,1
江苏省,淮安市,1921,1
江苏省,淮安市,1922,1
江苏省,淮安市,1923,2
江苏省,淮安市,1926,2
江苏省,淮安市,1927,1
江苏省,淮安市,1928,1
江苏省,淮安市,1929,1
江苏省,淮安市,1933,1
江苏省,淮安市,1935,3
江苏省,淮安市,1942,1
江苏省,淮安市,1945,1
江苏省,淮安市,1975,1
江苏省,淮安市,1980,1
江苏省,淮安市,1983,1
江苏省,淮安市,1984,1
江苏省,淮安市,1985,1
江苏省,淮安市,1987,1
江苏省,淮安市,1988,2
江苏省,淮安市,1990,2
江苏省,淮安市,1991,1
江苏省,淮安市,1992,1
江苏省,淮安市,1993,3
江苏省,淮安市,1994,1
江苏省,淮安市,1995,6
江苏省,淮安市,1996,7
江苏省,淮安市,1997,3
江苏省,淮安市,1998,3
江苏省,淮安市,1999,4
江苏省,淮安市,2000,4
江苏省,淮安市,2001,4
江苏省,淮安市,2002,4
江苏省,淮安市,2003,1
江苏省,淮安市,2004,4
江苏省,淮安市,2005,3
江苏省,淮安市,2006,4
江苏省,淮安市,2007,3
江苏省,淮安市,2008,1
江苏省,淮安市,2010,3
江苏省,淮安市,2011,5
江苏省,淮安市,2012,4
江苏省,淮安市,2013,3
江苏省,淮安市,2014,6
江苏省,淮安市,2015,5
江苏省,淮安市,2016,5
江苏省,淮安市,2017,7
江苏省,淮安市,2018,2
江苏省,淮安市,2019,2
江苏省,淮安市,2020,2
江苏省,淮安市,2021,3
江苏省,淮安市,2023,1
江苏省,盐城市,--,8
江苏省,盐城市,1846,1
江苏省,盐城市,1876,1
江苏省,盐城市,1882,1
江苏省,盐城市,1884,1
江苏省,盐城市,1887,3
江苏省,盐城市,1890,1
江苏省,盐城市,1894,1
江苏省,盐城市,1902,1
江苏省,盐城市,1905,1
江苏省,盐城市,1911,1
江苏省,盐城市,1917,1
江苏省,盐城市,1918,1
江苏省,盐城市,1921,1
江苏省,盐城市,1923,4
江苏省,盐城市,1927,1
江苏省,盐城市,1929,1
江苏省,盐城市,1933,3
江苏省,盐城市,1936,1
江苏省,盐城市,1939,1
江苏省,盐城市,1956,1
江苏省,盐城市,1962,2
江苏省,盐城市,1963,1
江苏省,盐城市,1983,2
江苏省,盐城市,1984,1
江苏省,盐城市,1985,5
江苏省,盐城市,1986,2
江苏省,盐城市,1987,11
江苏省,盐城市,1988,6
江苏省,盐城市,1989,12
江苏省,盐城市,1990,12
江苏省,盐城市,1991,8
江苏省,盐城市,1992,19
江苏省,盐城市,1993,13
江苏省,盐城市,1994,19
江苏省,盐城市,1995,25
江苏省,盐城市,1996,17
江苏省,盐城市,1997,9
江苏省,盐城市,1998,19
江苏省,盐城市,1999,17
江苏省,盐城市,2000,30
江苏省,盐城市,2001,19
江苏省,盐城市,2002,28
江苏省,盐城市,2003,20
江苏省,盐城市,2004,35
江苏省,盐城市,2005,30
江苏省,盐城市,2006,22
江苏省,盐城市,2007,17
江苏省,盐城市,2008,26
江苏省,盐城市,2009,29
江苏省,盐城市,2010,24
江苏省,盐城市,2011,23
江苏省,盐城市,2012,33
江苏省,盐城市,2013,31
江苏省,盐城市,2014,23
江苏省,盐城市,2015,25
江苏省,盐城市,2016,17
江苏省,盐城市,2017,19
江苏省,盐城市,2018,27
江苏省,盐城市,2019,15
江苏省,盐城市,2020,10
江苏省,盐城市,2021,5
江苏省,盐城市,2022,6
江苏省,盐城市,2023,3
江苏省,苏州市,--,195
江苏省,苏州市,1567,1
江苏省,苏州市,1601,1
江苏省,苏州市,1649,1
江苏省,苏州市,1651,1
江苏省,苏州市,1668,1
江苏省,苏州市,1673,1
江苏省,苏州市,1679,1
江苏省,苏州市,1686,2
江苏省,苏州市,1692,3
江苏省,苏州市,1694,2
江苏省,苏州市,1703,1
江苏省,苏州市,1704,1
江苏省,苏州市,1705,1
江苏省,苏州市,1713,1
江苏省,苏州市,1718,1
江苏省,苏州市,1724,1
江苏省,苏州市,1725,3
江苏省,苏州市,1726,1
江苏省,苏州市,1728,2
江苏省,苏州市,1729,1
江苏省,苏州市,1730,2
江苏省,苏州市,1731,1
江苏省,苏州市,1736,3
江苏省,苏州市,1738,1
江苏省,苏州市,1739,1
江苏省,苏州市,1745,1
江苏省,苏州市,1746,2
江苏省,苏州市,1751,1
江苏省,苏州市,1753,1
江苏省,苏州市,1755,3
江苏省,苏州市,1757,3
江苏省,苏州市,1759,3
江苏省,苏州市,1761,1
江苏省,苏州市,1766,1
江苏省,苏州市,1767,1
江苏省,苏州市,1768,2
江苏省,苏州市,1773,1
江苏省,苏州市,1774,1
江苏省,苏州市,1775,4
江苏省,苏州市,1776,6
江苏省,苏州市,1777,3
江苏省,苏州市,1778,1
江苏省,苏州市,1781,2
江苏省,苏州市,1785,1
江苏省,苏州市,1787,1
江苏省,苏州市,1789,1
江苏省,苏州市,1790,2
江苏省,苏州市,1792,3
江苏省,苏州市,1793,2
江苏省,苏州市,1794,1
江苏省,苏州市,1795,1
江苏省,苏州市,1798,1
江苏省,苏州市,1800,4
江苏省,苏州市,1801,3
江苏省,苏州市,1802,8
江苏省,苏州市,1804,1
江苏省,苏州市,1807,2
江苏省,苏州市,1809,3
江苏省,苏州市,1812,1
江苏省,苏州市,1815,1
江苏省,苏州市,1816,1
江苏省,苏州市,1817,3
江苏省,苏州市,1818,1
江苏省,苏州市,1819,1
江苏省,苏州市,1820,3
江苏省,苏州市,1822,2
江苏省,苏州市,1823,2
江苏省,苏州市,1824,3
江苏省,苏州市,1825,2
江苏省,苏州市,1826,2
江苏省,苏州市,1827,1
江苏省,苏州市,1828,3
江苏省,苏州市,1829,3
江苏省,苏州市,1830,1
江苏省,苏州市,1831,1
江苏省,苏州市,1832,3
江苏省,苏州市,1833,3
江苏省,苏州市,1834,1
江苏省,苏州市,1836,1
江苏省,苏州市,1837,2
江苏省,苏州市,1838,2
江苏省,苏州市,1839,1
江苏省,苏州市,1841,3
江苏省,苏州市,1842,2
江苏省,苏州市,1843,3
江苏省,苏州市,1844,6
江苏省,苏州市,1846,1
江苏省,苏州市,1847,2
江苏省,苏州市,1849,1
江苏省,苏州市,1850,2
江苏省,苏州市,1851,1
江苏省,苏州市,1853,1
江苏省,苏州市,1854,4
江苏省,苏州市,1855,1
江苏省,苏州市,1856,2
江苏省,苏州市,1857,1
江苏省,苏州市,1858,1
江苏省,苏州市,1865,1
江苏省,苏州市,1866,1
江苏省,苏州市,1867,1
江苏省,苏州市,1868,1
江苏省,苏州市,1869,1
江苏省,苏州市,1870,6
江苏省,苏州市,1871,4
江苏省,苏州市,1872,5
江苏省,苏州市,1873,6
江苏省,苏州市,1874,5
江苏省,苏州市,1876,4
江苏省,苏州市,1877,1
江苏省,苏州市,1878,3
江苏省,苏州市,1880,3
江苏省,苏州市,1881,11
江苏省,苏州市,1882,7
江苏省,苏州市,1883,5
江苏省,苏州市,1884,5
江苏省,苏州市,1885,3
江苏省,苏州市,1886,1
江苏省,苏州市,1887,3
江苏省,苏州市,1888,4
江苏省,苏州市,1889,4
江苏省,苏州市,1890,5
江苏省,苏州市,1891,4
江苏省,苏州市,1892,3
江苏省,苏州市,1893,1
江苏省,苏州市,1894,3
江苏省,苏州市,1895,3
江苏省,苏州市,1896,1
江苏省,苏州市,1897,1
江苏省,苏州市,1898,6
江苏省,苏州市,1899,7
江苏省,苏州市,1900,4
江苏省,苏州市,1901,3
江苏省,苏州市,1902,3
江苏省,苏州市,1903,4
江苏省,苏州市,1904,3
江苏省,苏州市,1905,5
江苏省,苏州市,1906,4
江苏省,苏州市,1907,5
江苏省,苏州市,1908,3
江苏省,苏州市,1909,5
江苏省,苏州市,1910,2
江苏省,苏州市,1911,7
江苏省,苏州市,1912,1
江苏省,苏州市,1913,2
江苏省,苏州市,1914,6
江苏省,苏州市,1915,10
江苏省,苏州市,1916,3
江苏省,苏州市,1917,5
江苏省,苏州市,1918,6
江苏省,苏州市,1919,7
江苏省,苏州市,1920,16
江苏省,苏州市,1921,8
江苏省,苏州市,1922,2
江苏省,苏州市,1923,1
江苏省,苏州市,1924,7
江苏省,苏州市,1925,4
江苏省,苏州市,1926,2
江苏省,苏州市,1927,9
江苏省,苏州市,1928,3
江苏省,苏州市,1929,3
江苏省,苏州市,1930,4
江苏省,苏州市,1931,5
江苏省,苏州市,1933,6
江苏省,苏州市,1934,2
江苏省,苏州市,1935,4
江苏省,苏州市,1936,3
江苏省,苏州市,1937,3
江苏省,苏州市,1938,2
江苏省,苏州市,1939,1
江苏省,苏州市,1940,2
江苏省,苏州市,1942,1
江苏省,苏州市,1943,2
江苏省,苏州市,1945,2
江苏省,苏州市,1947,1
江苏省,苏州市,1948,2
江苏省,苏州市,1949,1
江苏省,苏州市,1954,1
江苏省,苏州市,1981,1
江苏省,苏州市,1983,1
江苏省,苏州市,1988,2
江苏省,苏州市,1992,1
江苏省,苏州市,1993,1
江苏省,苏州市,1995,2
江苏省,苏州市,1996,1
江苏省,苏州市,1999,1
江苏省,苏州市,2000,1
江苏省,苏州市,2001,5
江苏省,苏州市,2002,2
江苏省,苏州市,2003,4
江苏省,苏州市,2004,2
江苏省,苏州市,2005,5
江苏省,苏州市,2006,4
江苏省,苏州市,2007,3
江苏省,苏州市,2008,8
江苏省,苏州市,2009,7
江苏省,苏州市,2010,5
江苏省,苏州市,2011,7
江苏省,苏州市,2012,6
江苏省,苏州市,2013,5
江苏省,苏州市,2014,4
江苏省,苏州市,2015,12
江苏省,苏州市,2016,1
江苏省,苏州市,2017,7
江苏省,苏州市,2018,14
江苏省,苏州市,2019,5
江苏省,苏州市,2020,4
江苏省,苏州市,2021,4
江苏省,苏州市,2022,3
江苏省,苏州市,2023,3
江苏省,连云港市,--,3
江苏省,连云港市,1601,1
江苏省,连云港市,1767,1
江苏省,连云港市,1800,1
江苏省,连云港市,1897,1
江苏省,连云港市,1921,1
江苏省,连云港市,1923,1
江苏省,连云港市,1924,1
江苏省,连云港市,1928,1
江苏省,连云港市,1929,1
江苏省,连云港市,1933,1
江苏省,连云港市,1937,1
江苏省,连云港市,1988,1
江苏省,连云港市,1989,2
江苏省,连云港市,1991,1
江苏省,连云港市,1992,1
江苏省,连云港市,1993,1
江苏省,连云港市,1995,2
江苏省,连云港市,1996,2
江苏省,连云港市,1998,1
江苏省,连云港市,2000,1
江苏省,连云港市,2001,2
江苏省,连云港市,2003,1
江苏省,连云港市,2005,3
江苏省,连云港市,2007,4
江苏省,连云港市,2009,2
江苏省,连云港市,2010,3
江苏省,连云港市,2011,2
江苏省,连云港市,2012,3
江苏省,连云港市,2013,7
江苏省,连云港市,2014,3
江苏省,连云港市,2015,7
江苏省,连云港市,2016,3
江苏省,连云港市,2017,6
江苏省,连云港市,2018,4
江苏省,连云港市,2019,3
江苏省,连云港市,2020,2
江苏省,连云港市,2021,2
江苏省,连云港市,2022,1
江苏省,镇江市,--,95
江苏省,镇江市,1407,1
江苏省,镇江市,1611,1
江苏省,镇江市,1612,1
江苏省,镇江市,1674,1
江苏省,镇江市,1676,1
江苏省,镇江市,1689,2
江苏省,镇江市,1697,2
江苏省,镇江市,1730,1
江苏省,镇江市,1749,1
江苏省,镇江市,1750,1
江苏省,镇江市,1751,1
江苏省,镇江市,1760,1
江苏省,镇江市,1763,1
江苏省,镇江市,1769,1
江苏省,镇江市,1775,1
江苏省,镇江市,1779,2
江苏省,镇江市,1780,1
江苏省,镇江市,1782,1
江苏省,镇江市,1788,1
江苏省,镇江市,1789,1
江苏省,镇江市,1791,2
江苏省,镇江市,1792,2
江苏省,镇江市,1796,1
江苏省,镇江市,1798,2
江苏省,镇江市,1799,1
江苏省,镇江市,1800,1
江苏省,镇江市,1801,1
江苏省,镇江市,1802,1
江苏省,镇江市,1803,1
江苏省,镇江市,1804,2
江苏省,镇江市,1805,1
江苏省,镇江市,1806,1
江苏省,镇江市,1807,1
江苏省,镇江市,1808,1
江苏省,镇江市,1809,1
江苏省,镇江市,1811,2
江苏省,镇江市,1812,1
江苏省,镇江市,1813,1
江苏省,镇江市,1815,2
江苏省,镇江市,1816,2
江苏省,镇江市,1818,1
江苏省,镇江市,1819,1
江苏省,镇江市,1820,1
江苏省,镇江市,1821,2
江苏省,镇江市,1822,1
江苏省,镇江市,1823,2
江苏省,镇江市,1824,2
江苏省,镇江市,1825,4
江苏省,镇江市,1827,5
江苏省,镇江市,1828,3
江苏省,镇江市,1829,4
江苏省,镇江市,1830,2
江苏省,镇江市,1831,4
江苏省,镇江市,1832,2
江苏省,镇江市,1833,5
江苏省,镇江市,1834,2
江苏省,镇江市,1835,2
江苏省,镇江市,1836,2
江苏省,镇江市,1837,4
江苏省,镇江市,1839,6
江苏省,镇江市,1840,1
江苏省,镇江市,1841,3
江苏省,镇江市,1844,5
江苏省,镇江市,1845,2
江苏省,镇江市,1846,7
江苏省,镇江市,1847,7
江苏省,镇江市,1848,2
江苏省,镇江市,1849,4
江苏省,镇江市,1850,4
江苏省,镇江市,1851,7
江苏省,镇江市,1852,5
江苏省,镇江市,1854,1
江苏省,镇江市,1855,1
江苏省,镇江市,1859,4
江苏省,镇江市,1862,2
江苏省,镇江市,1865,2
江苏省,镇江市,1867,3
江苏省,镇江市,1868,4
江苏省,镇江市,1869,2
江苏省,镇江市,1870,3
江苏省,镇江市,1871,2
江苏省,镇江市,1872,6
江苏省,镇江市,1873,8
江苏省,镇江市,1874,12
江苏省,镇江市,1875,10
江苏省,镇江市,1876,5
江苏省,镇江市,1877,6
江苏省,镇江市,1878,7
江苏省,镇江市,1879,12
江苏省,镇江市,1880,15
江苏省,镇江市,1881,5
江苏省,镇江市,1882,6
江苏省,镇江市,1883,5
江苏省,镇江市,1884,2
江苏省,镇江市,1885,5
江苏省,镇江市,1886,6
江苏省,镇江市,1887,9
江苏省,镇江市,1888,4
江苏省,镇江市,1889,6
江苏省,镇江市,1890,6
江苏省,镇江市,1891,3
江苏省,镇江市,1892,3
江苏省,镇江市,1893,5
江苏省,镇江市,1894,3
江苏省,镇江市,1895,6
江苏省,镇江市,1896,6
江苏省,镇江市,1897,8
江苏省,镇江市,1898,4
江苏省,镇江市,1899,3
江苏省,镇江市,1900,7
江苏省,镇江市,1901,5
江苏省,镇江市,1902,9
江苏省,镇江市,1903,11
江苏省,镇江市,1904,9
江苏省,镇江市,1905,9
江苏省,镇江市,1906,3
江苏省,镇江市,1907,3
江苏省,镇江市,1908,10
江苏省,镇江市,1909,15
江苏省,镇江市,1910,5
江苏省,镇江市,1911,12
江苏省,镇江市,1912,1
江苏省,镇江市,1913,12
江苏省,镇江市,1914,7
江苏省,镇江市,1915,11
江苏省,镇江市,1916,5
江苏省,镇江市,1917,12
江苏省,镇江市,1918,6
江苏省,镇江市,1919,9
江苏省,镇江市,1920,2
江苏省,镇江市,1921,14
江苏省,镇江市,1922,10
江苏省,镇江市,1923,7
江苏省,镇江市,1924,4
江苏省,镇江市,1925,8
江苏省,镇江市,1926,8
江苏省,镇江市,1927,7
江苏省,镇江市,1928,6
江苏省,镇江市,1929,5
江苏省,镇江市,1930,7
江苏省,镇江市,1931,9
江苏省,镇江市,1932,2
江苏省,镇江市,1933,2
江苏省,镇江市,1934,5
江苏省,镇江市,1935,5
江苏省,镇江市,1936,6
江苏省,镇江市,1937,3
江苏省,镇江市,1940,1
江苏省,镇江市,1941,2
江苏省,镇江市,1942,3
江苏省,镇江市,1943,4
江苏省,镇江市,1944,1
江苏省,镇江市,1945,3
江苏省,镇江市,1946,9
江苏省,镇江市,1947,11
江苏省,镇江市,1948,6
江苏省,镇江市,1949,1
江苏省,镇江市,1950,1
江苏省,镇江市,1962,1
江苏省,镇江市,1971,1
江苏省,镇江市,1981,1
江苏省,镇江市,1986,1
江苏省,镇江市,1987,1
江苏省,镇江市,1993,1
江苏省,镇江市,1996,1
江苏省,镇江市,1997,1
江苏省,镇江市,1999,1
江苏省,镇江市,2000,1
江苏省,镇江市,2001,2
江苏省,镇江市,2002,10
江苏省,镇江市,2003,2
江苏省,镇江市,2004,3
江苏省,镇江市,2005,3
江苏省,镇江市,2006,2
江苏省,镇江市,2007,4
江苏省,镇江市,2008,3
江苏省,镇江市,2009,8
江苏省,镇江市,2010,2
江苏省,镇江市,2011,5
江苏省,镇江市,2012,2
江苏省,镇江市,2013,5
江苏省,镇江市,2014,9
江苏省,镇江市,2015,14
江苏省,镇江市,2016,8
江苏省,镇江市,2017,8
江苏省,镇江市,2018,7
江苏省,镇江市,2019,12
江苏省,镇江市,2020,9
江苏省,镇江市,2021,8
江苏省,镇江市,2022,2
江苏省,镇江市,2023,5
江西省,上饶市,--,101
江西省,上饶市,1458,1
江西省,上饶市,1533,1
江西省,上饶市,1544,1
江西省,上饶市,1547,1
江西省,上饶市,1548,1
江西省,上饶市,1550,1
江西省,上饶市,1551,3
江西省,上饶市,1555,1
江西省,上饶市,1564,1
江西省,上饶市,1568,1
江西省,上饶市,1610,1
江西省,上饶市,1611,2
江西省,上饶市,1612,1
江西省,上饶市,1624,1
江西省,上饶市,1674,1
江西省,上饶市,1691,1
江西省,上饶市,1706,1
江西省,上饶市,1708,1
江西省,上饶市,1710,1
江西省,上饶市,1714,1
江西省,上饶市,1719,1
江西省,上饶市,1720,1
江西省,上饶市,1726,3
江西省,上饶市,1734,1
江西省,上饶市,1740,1
江西省,上饶市,1742,2
江西省,上饶市,1743,1
江西省,上饶市,1749,2
江西省,上饶市,1752,1
江西省,上饶市,1753,1
江西省,上饶市,1756,1
江西省,上饶市,1759,1
江西省,上饶市,1761,1
江西省,上饶市,1762,2
江西省,上饶市,1763,1
江西省,上饶市,1764,1
江西省,上饶市,1765,1
江西省,上饶市,1767,1
江西省,上饶市,1768,2
江西省,上饶市,1769,1
江西省,上饶市,1772,1
江西省,上饶市,1775,1
江西省,上饶市,1780,3
江西省,上饶市,1781,3
江西省,上饶市,1782,5
江西省,上饶市,1783,2
江西省,上饶市,1784,2
江西省,上饶市,1785,3
江西省,上饶市,1788,1
江西省,上饶市,1794,1
江西省,上饶市,1796,1
江西省,上饶市,1800,1
江西省,上饶市,1801,1
江西省,上饶市,1808,1
江西省,上饶市,1809,1
江西省,上饶市,1810,2
江西省,上饶市,1812,1
江西省,上饶市,1813,1
江西省,上饶市,1816,3
江西省,上饶市,1817,2
江西省,上饶市,1818,2
江西省,上饶市,1819,2
江西省,上饶市,1820,1
江西省,上饶市,1823,1
江西省,上饶市,1824,2
江西省,上饶市,1825,5
江西省,上饶市,1826,4
江西省,上饶市,1827,4
江西省,上饶市,1828,1
江西省,上饶市,1829,3
江西省,上饶市,1830,1
江西省,上饶市,1832,1
江西省,上饶市,1835,1
江西省,上饶市,1836,2
江西省,上饶市,1838,1
江西省,上饶市,1839,1
江西省,上饶市,1840,1
江西省,上饶市,1841,1
江西省,上饶市,1842,1
江西省,上饶市,1843,2
江西省,上饶市,1845,1
江西省,上饶市,1846,5
江西省,上饶市,1847,1
江西省,上饶市,1848,4
江西省,上饶市,1850,3
江西省,上饶市,1854,1
江西省,上饶市,1856,2
江西省,上饶市,1860,1
江西省,上饶市,1862,1
江西省,上饶市,1863,1
江西省,上饶市,1864,1
江西省,上饶市,1865,1
江西省,上饶市,1866,4
江西省,上饶市,1867,6
江西省,上饶市,1868,9
江西省,上饶市,1869,7
江西省,上饶市,1870,5
江西省,上饶市,1871,7
江西省,上饶市,1872,3
江西省,上饶市,1873,1
江西省,上饶市,1874,1
江西省,上饶市,1875,5
江西省,上饶市,1876,4
江西省,上饶市,1877,1
江西省,上饶市,1878,3
江西省,上饶市,1879,2
江西省,上饶市,1880,3
江西省,上饶市,1881,3
江西省,上饶市,1882,2
江西省,上饶市,1883,1
江西省,上饶市,1884,1
江西省,上饶市,1885,2
江西省,上饶市,1886,3
江西省,上饶市,1887,1
江西省,上饶市,1888,4
江西省,上饶市,1889,2
江西省,上饶市,1890,5
江西省,上饶市,1891,1
江西省,上饶市,1892,1
江西省,上饶市,1893,5
江西省,上饶市,1895,2
江西省,上饶市,1896,5
江西省,上饶市,1897,4
江西省,上饶市,1898,5
江西省,上饶市,1899,2
江西省,上饶市,1900,2
江西省,上饶市,1901,1
江西省,上饶市,1902,4
江西省,上饶市,1903,3
江西省,上饶市,1904,8
江西省,上饶市,1905,6
江西省,上饶市,1906,9
江西省,上饶市,1907,3
江西省,上饶市,1908,3
江西省,上饶市,1909,10
江西省,上饶市,1910,2
江西省,上饶市,1911,1
江西省,上饶市,1912,4
江西省,上饶市,1913,3
江西省,上饶市,1914,13
江西省,上饶市,1915,10
江西省,上饶市,1916,8
江西省,上饶市,1917,17
江西省,上饶市,1918,9
江西省,上饶市,1919,5
江西省,上饶市,1920,4
江西省,上饶市,1921,2
江西省,上饶市,1922,4
江西省,上饶市,1923,7
江西省,上饶市,1924,7
江西省,上饶市,1925,7
江西省,上饶市,1926,3
江西省,上饶市,1927,5
江西省,上饶市,1928,7
江西省,上饶市,1929,6
江西省,上饶市,1930,4
江西省,上饶市,1931,1
江西省,上饶市,1932,3
江西省,上饶市,1933,1
江西省,上饶市,1934,1
江西省,上饶市,1935,2
江西省,上饶市,1936,4
江西省,上饶市,1937,9
江西省,上饶市,1938,3
江西省,上饶市,1939,2
江西省,上饶市,1940,6
江西省,上饶市,1941,7
江西省,上饶市,1942,6
江西省,上饶市,1943,8
江西省,上饶市,1944,3
江西省,上饶市,1945,2
江西省,上饶市,1946,10
江西省,上饶市,1947,16
江西省,上饶市,1948,15
江西省,上饶市,1949,9
江西省,上饶市,1950,4
江西省,上饶市,1960,1
江西省,上饶市,1966,1
江西省,上饶市,1983,2
江西省,上饶市,1985,3
江西省,上饶市,1986,3
江西省,上饶市,1988,3
江西省,上饶市,1989,8
江西省,上饶市,1990,7
江西省,上饶市,1991,19
江西省,上饶市,1992,22
江西省,上饶市,1993,31
江西省,上饶市,1994,42
江西省,上饶市,1995,22
江西省,上饶市,1996,12
江西省,上饶市,1997,11
江西省,上饶市,1998,4
江西省,上饶市,1999,13
江西省,上饶市,2000,9
江西省,上饶市,2001,6
江西省,上饶市,2002,8
江西省,上饶市,2003,6
江西省,上饶市,2004,3
江西省,上饶市,2005,8
江西省,上饶市,2006,13
江西省,上饶市,2007,11
江西省,上饶市,2008,7
江西省,上饶市,2009,2
江西省,上饶市,2010,6
江西省,上饶市,2011,4
江西省,上饶市,2012,6
江西省,上饶市,2013,13
江西省,上饶市,2014,14
江西省,上饶市,2015,23
江西省,上饶市,2016,11
江西省,上饶市,2017,16
江西省,上饶市,2018,13
江西省,上饶市,2019,21
江西省,上饶市,2020,9
江西省,上饶市,2021,3
江西省,上饶市,2022,2
江西省,九江市,--,19
江西省,九江市,1671,1
江西省,九江市,1686,1
江西省,九江市,1705,1
江西省,九江市,1737,1
江西省,九江市,1755,1
江西省,九江市,1756,1
江西省,九江市,1762,1
江西省,九江市,1765,1
江西省,九江市,1776,1
江西省,九江市,1781,2
江西省,九江市,1804,1
江西省,九江市,1805,1
江西省,九江市,1819,1
江西省,九江市,1820,1
江西省,九江市,1824,1
